Date,AMC,AMD,BABA,BB,BBBY,BCH,BTC-USD,DOGE-USD,ETC,ETH,GME,LTC,MVIS,NVDA,SPY,TSLA,XRP
2017-09-29,11.810613632202148,12.75,172.7100067138672,11.180000305175781,20.894601821899414,27.70319938659668,4163.06982421875,0.0010819999733939767,34.5,25.422420501708984,17.699350357055664,38.431217193603516,2.7799999713897705,177.10227966308594,235.54986572265625,68.22000122070312,
2017-09-30,,,,,,,4338.7099609375,0.0011449999874457717,,,,,,,,,
2017-10-01,,,,,,,4403.740234375,0.0010839999886229634,,,,,,,,,
2017-10-02,11.810613632202148,12.710000038146973,173.61000061035156,11.34000015258789,21.010337829589844,28.013139724731445,4409.31982421875,0.0010849999962374568,34.5,25.422420501708984,17.536577224731445,38.52936935424805,2.809999942779541,177.33013916015625,236.57180786132812,68.30599975585938,
2017-10-03,12.774744987487793,13.420000076293945,178.55999755859375,11.119999885559082,20.716548919677734,28.666446685791016,4317.47998046875,0.0011080000549554825,34.5,25.540115356445312,17.31383514404297,38.49665451049805,2.75,177.69668579101562,237.07810974121094,69.62799835205078,
2017-10-04,12.694400787353516,13.3100004196167,178.7100067138672,11.079999923706055,20.69874382019043,28.55401611328125,4229.35986328125,0.0010239999974146485,34.5,25.461650848388672,17.348106384277344,38.44757080078125,2.7300000190734863,179.1826934814453,237.35940551757812,71.00199890136719,
2017-10-05,12.895261764526367,13.34000015258789,178.88999938964844,11.020000457763672,20.69874382019043,28.715063095092773,4328.41015625,0.0010010000551119447,34.5,25.22625732421875,17.57941246032715,38.34123229980469,2.640000104904175,179.08363342285156,238.76577758789062,71.06600189208984,
2017-10-06,12.212334632873535,13.229999542236328,179.1999969482422,11.069999694824219,20.396053314208984,28.347387313842773,4370.81005859375,0.0010560000082477927,34.5,24.78424644470215,17.151065826416016,38.38213348388672,2.5899999141693115,179.6086883544922,238.49386596679688,71.3759994506836,
2017-10-07,,,,,,,4426.89013671875,0.0010659999679774046,,,,,,,,,
2017-10-08,,,,,,,4610.47998046875,0.0010560000082477927,,,,,,,,,
2017-10-09,11.24820327758789,13.470000267028809,182.08999633789062,11.270000457763672,19.85298728942871,28.207611083984375,4772.02001953125,0.000990999978967011,34.5,24.74478530883789,17.262435913085938,38.41486740112305,2.5799999237060547,183.6605224609375,238.10006713867188,68.58799743652344,
2017-10-10,11.12768840789795,13.699999809265137,183.1199951171875,11.34000015258789,19.746156692504883,29.018924713134766,4781.990234375,0.0010359999723732471,34.5,24.70531463623047,17.330970764160156,38.43940734863281,2.630000114440918,187.16751098632812,238.728271484375,71.11799621582031,
2017-10-11,11.047342300415039,13.880000114440918,184.69000244140625,11.390000343322754,19.577003479003906,28.800142288208008,4826.47998046875,0.0010460000485181808,34.5,24.073869705200195,16.782684326171875,38.46393966674805,2.5799999237060547,189.1587677001953,239.1033172607422,70.91999816894531,
2017-10-12,11.12768840789795,14.199999809265137,180.52999877929688,11.489999771118164,18.953815460205078,28.60871124267578,5446.91015625,0.001062000053934753,34.5,22.889911651611328,16.705581665039062,38.56208801269531,2.5799999237060547,189.2479248046875,238.7470245361328,71.13600158691406,
2017-10-13,11.047342300415039,14.220000267028809,178.4499969482422,11.569999694824219,18.9003963470459,28.250152587890625,5647.2099609375,0.0010659999679774046,34.5,23.758148193359375,16.885486602783203,38.63572692871094,2.4700000286102295,192.77471923828125,239.0376739501953,71.11399841308594,
2017-10-14,,,,,,,5831.7900390625,0.0011099999537691474,,,,,,,,,
2017-10-15,,,,,,,5678.18994140625,0.0011060000397264957,,,,,,,,,
2017-10-16,11.047342300415039,14.260000228881836,179.55999755859375,11.369999885559082,18.891494750976562,28.62998390197754,5725.58984375,0.001164000015705824,34.5,23.481891632080078,16.62847900390625,38.60300827026367,2.440000057220459,196.08352661132812,239.35646057128906,70.12000274658203,
2017-10-17,11.047342300415039,14.15999984741211,175.32000732421875,11.270000457763672,18.77576446533203,28.383853912353516,5605.509765625,0.001066999975591898,34.5,23.837078094482422,16.842653274536133,38.668453216552734,2.4100000858306885,195.90521240234375,239.5252227783203,71.1500015258789,
2017-10-18,10.926828384399414,14.069999694824219,179.61000061035156,11.25,18.811370849609375,28.471973419189453,5590.68994140625,0.0010470000561326742,34.5,24.468523025512695,17.17676544189453,38.872955322265625,2.359999895095825,195.73680114746094,239.75961303710938,71.93000030517578,
2017-10-19,11.449065208435059,13.949999809265137,177.92999267578125,11.229999542236328,18.87369155883789,28.21368980407715,5708.52001953125,0.0010639999527484179,34.5,24.468523025512695,17.17676544189453,38.8075065612793,2.2899999618530273,195.9547576904297,239.8252410888672,70.36199951171875,
2017-10-20,11.24820327758789,13.8100004196167,177.32000732421875,11.119999885559082,19.114065170288086,28.070873260498047,6011.4501953125,0.0010499999625608325,34.5,24.665849685668945,17.24530029296875,38.88143539428711,2.450000047683716,195.06314086914062,241.0628662109375,69.0199966430664,
2017-10-21,,,,,,,6031.60009765625,0.001006999984383583,,,,,,,,,
2017-10-22,,,,,,,6008.419921875,0.0010229999898001552,,,,,,,,,
2017-10-23,11.368720054626465,14.100000381469727,173.1300048828125,11.0,18.749055862426758,27.6059627532959,5930.31982421875,0.0010160000529140234,34.5,24.547454833984375,17.37380599975586,38.635032653808594,2.390000104904175,194.7857666015625,240.125244140625,67.40399932861328,
